From,PM10 (µg/m3),PM2.5 (µg/m3),NO (µg/m3),NO2 (µg/m3),NOX (ppb),CO (mg/m3),SO2 (µg/m3),NH3 (µg/m3),OZONE (µg/m3),BENZENE (µg/m3)
2023-02-28 05:15:00,147.84126984126985,99.0,44.8,91.1,84.9,1.67,30.1,9.6,2.7,0.36003552397868566
2023-02-28 05:30:00,147.75396825396825,99.0,47.5,90.9,87.0,1.51,31.0,10.3,2.2,0.3605683836589698
2023-02-28 05:45:00,147.66666666666666,144.0,49.4,90.1,88.1,1.51,31.1,10.7,1.9,0.3611012433392541
2023-02-28 06:00:00,147.5793650793651,144.0,51.6,89.4,89.5,1.49,31.2,11.0,1.7,0.36163410301953824
2023-02-28 06:15:00,147.4920634920635,144.0,51.9,89.9,90.0,1.51,29.8,11.2,1.7,0.3621669626998224
2023-02-28 06:30:00,147.4047619047619,144.0,51.4,90.6,90.0,1.58,30.6,11.0,2.4,0.3626998223801067
2023-02-28 06:45:00,147.31746031746033,110.0,52.2,90.2,90.4,1.82,31.0,10.9,1.7,0.36323268206039083
2023-02-28 07:00:00,147.23015873015873,110.0,53.0,89.7,90.8,1.94,31.1,10.5,1.8,0.363765541740675
2023-02-28 07:15:00,147.14285714285714,110.0,53.1,89.3,90.6,1.63,30.6,11.3,2.7,0.36429840142095915
2023-02-28 07:30:00,147.05555555555554,110.0,52.4,89.5,90.2,1.61,29.8,11.9,2.8,0.3648312611012434
2023-02-28 07:45:00,146.96825396825398,132.0,52.0,90.3,90.3,1.77,29.7,11.5,4.3,0.3653641207815276
2023-02-28 08:00:00,146.88095238095238,132.0,52.2,90.0,90.3,1.76,29.2,12.3,7.4,0.36589698046181174
2023-02-28 08:15:00,146.79365079365078,132.0,50.6,91.5,89.8,1.45,31.2,12.1,16.9,0.366429840142096
2023-02-28 08:30:00,146.70634920634922,132.0,48.3,94.1,89.3,1.37,31.3,11.8,23.6,0.36696269982238017
2023-02-28 08:45:00,146.61904761904762,100.0,45.4,94.8,87.3,1.36,32.7,12.5,25.433333333333334,0.3674955595026643
2023-02-28 09:00:00,146.53174603174602,100.0,44.2,95.6,86.8,1.52,36.5,13.2,27.26666666666667,0.3680284191829486
2023-02-28 09:15:00,146.44444444444446,100.0,43.2,95.8,86.1,1.48,40.8,14.3,29.1,0.36856127886323276
2023-02-28 09:30:00,146.35714285714286,100.0,40.0,97.0,84.1,1.25,37.4,13.1,45.6,0.3690941385435169
2023-02-28 09:45:00,146.26984126984127,112.0,35.0,99.4,81.3,1.2098283908794794,34.8,11.9,52.1,0.3696269982238011
2023-02-28 10:00:00,146.1825396825397,112.0,31.1,99.5,78.2,1.2100500195810455,34.3,11.5,55.1,0.37015985790408534
2023-02-28 10:15:00,146.0952380952381,112.0,27.8,98.6,75.0,1.5,32.4,11.7,60.5,0.3706927175843695
2023-02-28 10:30:00,146.0079365079365,112.0,24.4,96.3,71.2,0.76,31.8,11.8,64.3,0.37122557726465366
2023-02-28 10:45:00,145.9206349206349,42.0,6.4,43.1,28.2,0.73,47.3,13.8,64.5,0.37175843694493793
2023-02-28 11:00:00,145.83333333333334,42.0,3.6,29.5,18.6,0.72,62.8,11.7,61.3,0.3722912966252221
2023-02-28 11:15:00,145.74603174603175,42.0,3.2,28.0,17.5,0.72,78.3,11.8,54.7,0.37282415630550625
2023-02-28 11:30:00,145.65873015873015,42.0,3.5,33.1,20.5,0.71,93.8,11.8,46.2,0.3733570159857905
2023-02-28 11:45:00,145.57142857142858,36.0,3.65,36.48203328590029,22.563434561817093,0.71,86.9,12.333333333333334,55.3,0.3738898756660747
2023-02-28 12:00:00,145.484126984127,36.0,3.8,38.372479958593345,24.58653980311684,0.72,78.5,12.866666666666667,57.6,0.37442273534635884
2023-02-28 12:15:00,145.3968253968254,36.0,3.9499999999999997,41.20514518309736,26.877408122974437,0.71,124.2,13.4,49.1,0.374955595026643
2023-02-28 12:30:00,145.3095238095238,36.0,4.1,46.7,28.2,0.72,213.1,11.0,27.6,0.37548845470692727
2023-02-28 12:45:00,145.22222222222223,32.0,4.1,58.3,34.4,0.78,260.8,10.1,18.1,0.3760213143872114
2023-02-28 13:00:00,145.13492063492063,32.0,5.7,65.4,39.4,0.79,170.1,9.4,35.3,0.3765541740674956
2023-02-28 13:15:00,145.04761904761904,32.0,6.7,71.5,43.5,0.79,131.2,9.3,46.2,0.37708703374777985
2023-02-28 13:30:00,144.96031746031747,32.0,6.7,75.8,45.7,0.8,106.0,9.4,56.2,0.377619893428064
2023-02-28 13:45:00,144.87301587301587,39.0,5.8,78.7,46.5,0.81,93.9,9.5,60.4,0.37815275310834817
2023-02-28 14:00:00,144.78571428571428,39.0,6.2,81.6,48.5,0.84,84.1,9.6,63.8,0.37868561278863244
2023-02-28 14:15:00,144.6984126984127,39.0,5.9,83.4,49.2,0.81,69.2,9.3,72.6,0.3792184724689166
2023-02-28 14:30:00,144.61111111111111,39.0,5.7,83.5,49.0,0.78,63.6,9.8,77.0,0.37975133214920076
2023-02-28 14:45:00,144.52380952380952,39.0,5.2,83.0,48.4,0.78,59.8,10.1,78.6,0.3802841918294849
2023-02-28 15:00:00,144.43650793650795,39.0,4.4,83.2,47.8,0.78,57.6,10.1,77.8,0.3808170515097692
2023-02-28 15:15:00,144.34920634920636,39.0,3.8,84.7,48.1,0.76,55.0,9.8,82.5,0.38134991119005335
2023-02-28 15:30:00,144.26190476190476,39.0,4.1,83.9,47.9,0.73,53.2,9.5,81.6,0.3818827708703375
2023-02-28 15:45:00,144.1746031746032,40.0,3.7,43.9,26.2,0.73,74.7,12.8,67.3,0.3824156305506218
2023-02-28 16:00:00,144.0873015873016,40.0,3.9,55.6,32.7,0.8,153.3,10.4,40.3,0.38294849023090594
2023-02-28 16:15:00,144.0,40.0,4.1,58.7,34.6,0.79,142.9,10.5,41.7,0.3834813499111901
2023-02-28 16:30:00,143.9126984126984,40.0,4.4,59.2,35.1,0.77,97.5,10.6,56.0,0.38401420959147425
2023-02-28 16:45:00,143.82539682539684,50.0,4.0,60.9,35.7,0.7,37.6,10.6,72.7,0.3845470692717585
2023-02-28 17:00:00,143.73809523809524,50.0,3.8,64.7,37.5,0.64,38.9,9.9,75.0,0.3850799289520427
2023-02-28 17:15:00,143.65079365079364,50.0,3.7,69.2,39.8,0.65,34.7,10.0,73.1,0.38561278863232684
2023-02-28 17:30:00,143.56349206349205,50.0,4.3,68.6,39.9,0.66,31.8,9.3,73.5,0.3861456483126111
2023-02-28 17:45:00,143.47619047619048,40.0,4.9,69.1,40.7,0.64,30.4,8.0,73.2,0.38667850799289527
2023-02-28 18:00:00,143.38888888888889,40.0,4.3,72.8,42.2,0.66,31.2,7.5,68.8,0.38721136767317943
2023-02-28 18:15:00,143.3015873015873,40.0,4.9,73.9,43.3,0.65,32.1,7.5,68.2,0.3877442273534637
2023-02-28 18:30:00,143.21428571428572,40.0,4.8,77.1,44.9,0.65,30.9,7.2,61.5,0.38827708703374786
2023-02-28 18:45:00,143.12698412698413,42.0,3.9,80.3,45.9,0.76,31.3,7.5,51.5,0.388809946714032
2023-02-28 19:00:00,143.03968253968253,42.0,4.5,82.9,47.8,0.85,32.3,7.4,47.5,0.3893428063943162
2023-02-28 19:15:00,142.95238095238096,42.0,5.9,84.8,49.9,0.71,32.9,7.5,49.7,0.38987566607460045
2023-02-28 19:30:00,142.86507936507937,42.0,6.0,86.9,51.0,0.85,33.1,7.7,36.0,0.3904085257548846
2023-02-28 19:45:00,142.77777777777777,62.0,6.3,88.3,52.1,0.95,34.5,7.8,12.0,0.39094138543516876
2023-02-28 20:00:00,142.6904761904762,62.0,6.8,91.8,54.4,1.04,35.0,7.4,5.0,0.39147424511545303
2023-02-28 20:15:00,142.6031746031746,62.0,7.7,93.5,56.0,1.08,34.9,7.3,4.5,0.3920071047957372
2023-02-28 20:30:00,142.515873015873,62.0,9.0,95.8,58.3,1.19,35.0,7.4,5.0,0.39253996447602135
2023-02-28 20:45:00,142.42857142857144,81.0,10.0,97.4,59.9,1.23,35.2,7.2,4.6,0.3930728241563056
2023-02-28 21:00:00,142.34126984126985,81.0,10.4,98.6,60.9,1.17,35.1,7.4,3.5,0.3936056838365898
2023-02-28 21:15:00,142.25396825396825,81.0,11.9,99.3,62.5,1.17,35.7,7.9,7.1,0.39413854351687394
2023-02-28 21:30:00,142.16666666666669,81.0,13.3,99.2,63.6,1.29,36.3,8.1,9.6,0.3946714031971581
2023-02-28 21:45:00,142.0793650793651,86.0,14.6,99.6,64.9,1.6,37.7,8.4,7.4,0.39520426287744237
2023-02-28 22:00:00,141.9920634920635,86.0,15.7,100.4,66.1,1.39,39.2,8.0,11.4,0.39573712255772653
2023-02-28 22:15:00,141.9047619047619,86.0,16.4,100.6,66.8,1.29,38.9,8.1,15.0,0.3962699822380107
2023-02-28 22:30:00,141.8174603174603,86.0,17.3,100.4,67.5,1.36,40.7,8.5,10.8,0.39680284191829496
2023-02-28 22:45:00,141.73015873015873,82.0,18.0,101.2,68.5,1.34,38.1,8.5,9.9,0.3973357015985791
2023-02-28 23:00:00,141.64285714285714,82.0,18.1,100.8,68.3,1.56,35.4,8.8,5.3,0.3978685612788633
2023-02-28 23:15:00,141.55555555555554,82.0,19.0,101.1,69.2,1.45,34.6,8.9,3.2,0.39840142095914743
2023-02-28 23:30:00,141.46825396825398,82.0,19.9,101.0,69.9,1.21,32.9,9.0,6.1,0.3989342806394317
2023-02-28 23:45:00,141.38095238095238,85.46934323719427,21.549999999999997,99.50558558178078,71.8545283975472,1.2223467088615179,31.95,9.15,3.8,0.39946714031971586
2023-03-01 00:00:00,141.29365079365078,90.0,23.2,98.4,71.2,1.99,31.0,9.3,1.5,0.4
2023-03-01 00:15:00,141.20634920634922,90.0,24.7,98.9,72.7,1.79,30.0,9.4,1.6,0.4
2023-03-01 00:30:00,141.11904761904762,90.0,26.3,99.6,74.4,1.71,29.8,9.2,1.6,0.4
2023-03-01 00:45:00,141.03174603174602,121.0,28.1,99.3,75.7,1.79,29.7,9.6,1.7,0.4
2023-03-01 01:00:00,140.94444444444446,121.0,31.0,98.9,77.8,1.73,30.1,9.5,1.6,0.4
2023-03-01 01:15:00,140.85714285714286,121.0,33.1,99.2,79.7,1.77,30.5,9.5,1.9,0.4
2023-03-01 01:30:00,140.76984126984127,121.0,35.6,97.5,80.8,1.69,33.0,8.9,1.9,0.4
2023-03-01 01:45:00,140.6825396825397,143.0,37.7,97.9,82.8,1.77,35.3,8.1,2.5,0.4
2023-03-01 02:00:00,140.5952380952381,143.0,39.0,98.7,84.2,1.64,36.7,7.7,2.5,0.4
2023-03-01 02:15:00,140.5079365079365,143.0,39.2,99.4,84.7,1.55,37.7,7.5,1.5,0.4
2023-03-01 02:30:00,140.42063492063494,143.0,39.7,99.8,85.3,1.61,37.1,7.1,1.8,0.4
2023-03-01 02:45:00,140.33333333333334,105.0,41.1,98.5,85.8,1.67,37.8,7.6,2.3,0.4
2023-03-01 03:00:00,140.24603174603175,105.0,42.4,98.0,86.6,1.63,36.8,7.8,2.1,0.4
2023-03-01 03:15:00,140.15873015873015,105.0,44.1,97.6,87.8,1.45,36.4,8.1,2.0,0.4
2023-03-01 03:30:00,140.07142857142858,105.0,45.5,97.0,88.6,1.53,34.5,8.2,1.9,0.4
2023-03-01 03:45:00,139.984126984127,110.0,46.4,98.0,89.9,1.52,34.4,7.7,2.3,0.4
2023-03-01 04:00:00,139.8968253968254,110.0,47.7,98.3,91.1,1.45,35.7,7.8,2.4,0.4
2023-03-01 04:15:00,139.8095238095238,110.0,48.3,99.0,91.9,1.44,36.1,8.4,2.4,0.4
2023-03-01 04:30:00,139.72222222222223,110.0,48.8,98.4,92.0,1.49,38.5,8.6,2.6,0.4
2023-03-01 04:45:00,139.63492063492063,105.0,50.0,99.0,93.4,1.68,41.3,8.2,2.4,0.4
2023-03-01 05:00:00,139.54761904761904,105.0,52.8,100.0,96.1,1.8,40.7,8.1,2.3,0.4
2023-03-01 05:15:00,139.46031746031747,105.0,56.4,99.4,98.8,1.69,39.6,8.3,2.2,0.4
2023-03-01 05:30:00,139.37301587301587,105.0,58.1,97.9,99.3,1.72,36.9,8.5,2.3,0.4
2023-03-01 05:45:00,139.28571428571428,111.0,58.8,96.8,99.3,1.57,35.1,8.7,1.7,0.4
2023-03-01 06:00:00,139.1984126984127,111.0,58.7,96.0,98.8,1.52,34.4,9.3,1.8,0.4
2023-03-01 06:15:00,139.11111111111111,111.0,58.7,95.3,98.4,1.47,33.7,9.9,2.1,0.4
2023-03-01 06:30:00,139.02380952380952,111.0,57.9,95.6,97.9,1.43,31.5,9.7,2.4,0.4
2023-03-01 06:45:00,138.93650793650795,91.0,56.7,95.6,96.9,1.52,29.7,9.7,2.5,0.4
2023-03-01 07:00:00,138.84920634920636,91.0,56.6,94.0,96.1,1.75,30.4,10.0,2.4,0.4
2023-03-01 07:15:00,138.76190476190476,91.0,55.4,95.2,95.7,1.89,31.2,9.8,2.2,0.4
2023-03-01 07:30:00,138.6746031746032,91.0,54.4,95.3,94.9,2.13,32.6,10.3,3.1,0.4
2023-03-01 07:45:00,138.5873015873016,146.0,53.4,95.6,94.2,1.94,33.8,10.7,3.8,0.4
2023-03-01 08:00:00,138.5,146.0,53.1,95.6,94.0,1.9,33.6,10.4,5.1,0.4
2023-03-01 08:15:00,138.41269841269843,146.0,53.1,96.1,94.3,1.94,35.8,10.6,5.6,0.4
2023-03-01 08:30:00,138.32539682539684,146.0,52.5,96.5,94.0,2.21,42.5,11.3,5.6,0.4
2023-03-01 08:45:00,138.23809523809524,153.0,51.2,97.7,93.6,2.16,48.5,11.8,12.033333333333331,0.4
2023-03-01 09:00:00,138.15079365079364,153.0,50.8,99.3,94.1,1.85,49.0,12.6,18.466666666666665,0.4
2023-03-01 09:15:00,138.06349206349205,153.0,48.8,101.9,93.9,1.77,44.9,13.1,24.9,0.4
2023-03-01 09:30:00,137.97619047619048,153.0,46.2,100.4,91.0,1.58,42.2,12.3,33.9,0.4
2023-03-01 09:45:00,137.88888888888889,107.0,42.1,100.1,87.5,1.2314168648262087,40.1,11.4,43.6,0.4
2023-03-01 10:00:00,137.8015873015873,107.0,37.2,98.2,82.5,1.2316449357842136,38.6,11.4,56.7,0.4
2023-03-01 10:15:00,137.71428571428572,107.0,32.7,99.9,79.7,2.02,36.2,11.3,67.7,0.4
2023-03-01 10:30:00,137.62698412698413,107.0,28.0,101.6,76.9,1.29,36.5,10.1,71.3,0.2
2023-03-01 10:45:00,137.53968253968253,72.0,5.3,47.8,29.9,1.23,56.0,12.3,59.9,0.1
2023-03-01 11:00:00,137.45238095238096,72.0,2.8,36.1,21.5,1.13,75.5,11.4,58.2,0.1
2023-03-01 11:15:00,137.36507936507937,72.0,3.1,32.0,19.5,1.05,95.0,11.4,57.7,0.1
2023-03-01 11:30:00,137.27777777777777,72.0,3.9,31.7,20.1,1.0,114.5,11.2,43.8,0.1
2023-03-01 11:45:00,137.1904761904762,46.0,24.349999999999998,44.96798078366622,34.73563943823416,1.01,318.6,11.6,12.8,0.1
2023-03-01 12:00:00,137.1031746031746,46.0,44.8,66.54042158676286,57.38010482817361,1.0,338.5,12.0,9.8,0.1
2023-03-01 12:15:00,137.015873015873,46.0,65.25,85.3259292466299,86.91914688870409,1.0,315.9,12.4,12.1,0.1
2023-03-01 12:30:00,136.92857142857144,46.0,85.7,90.8,117.7,0.98,475.1,10.5,4.8,0.1
2023-03-01 12:45:00,136.84126984126985,47.0,131.8,78.0,149.1,0.97,645.6,10.3,2.8,0.1
2023-03-01 13:00:00,136.75396825396825,47.0,55.8,84.1,90.4,1.01,235.2,9.8,19.5,0.1
2023-03-01 13:15:00,136.66666666666669,47.0,44.3,88.7,83.2,1.0,200.6,9.3,22.5,0.1
2023-03-01 13:30:00,136.5793650793651,47.0,43.8,88.3,82.6,0.98,239.9,8.5,16.7,0.1
2023-03-01 13:45:00,136.4920634920635,46.0,43.1,88.7,82.2,1.01,256.8,8.8,15.2,0.1
2023-03-01 14:00:00,136.4047619047619,46.0,41.7,92.4,83.0,1.0,214.8,8.1,22.3,0.1
2023-03-01 14:15:00,136.3174603174603,46.0,40.2,94.6,83.1,0.98,167.4,7.8,34.4,0.1
2023-03-01 14:30:00,136.23015873015873,46.0,37.2,97.3,82.0,0.97,152.9,7.4,37.5,0.1
2023-03-01 14:45:00,136.14285714285714,38.0,33.7,99.6,80.4,0.98,156.4,7.3,33.6,0.1
2023-03-01 15:00:00,136.05555555555554,38.0,31.0,100.6,78.7,0.96,160.6,7.0,31.2,0.1
2023-03-01 15:15:00,135.96825396825398,38.0,28.5,101.6,77.2,0.94,136.1,7.2,39.4,0.1
2023-03-01 15:30:00,135.88095238095238,38.0,25.4,102.8,75.3,0.95,138.3,7.2,35.9,0.1
2023-03-01 15:45:00,135.79365079365078,43.0,23.2,101.9,73.0,0.96,133.0,8.2,39.6,0.1
2023-03-01 16:00:00,135.70634920634922,43.0,22.7,102.7,73.1,1.01,142.6,7.8,32.9,0.1
2023-03-01 16:15:00,135.61904761904762,43.0,21.2,104.0,72.6,1.03,157.7,7.9,31.4,0.1
2023-03-01 16:30:00,135.53174603174602,43.0,20.8,104.3,72.4,1.12,147.5,7.8,38.5,0.1
2023-03-01 16:45:00,135.44444444444446,57.0,19.2,104.8,71.3,1.11,136.1,8.0,35.9,0.1
2023-03-01 17:00:00,135.35714285714286,57.0,13.1,60.9,43.3,1.08,90.2,9.4,48.1,0.1
2023-03-01 17:15:00,135.26984126984127,57.0,3.3,28.0,17.6,0.94,33.4,10.0,67.6,0.1
2023-03-01 17:30:00,135.1825396825397,57.0,2.8,23.9,15.0,0.98,31.8,9.9,64.9,0.1
2023-03-01 17:45:00,135.0952380952381,55.0,2.9,28.7,17.6,1.06,34.0,7.8,55.7,0.1
2023-03-01 18:00:00,135.0079365079365,55.0,4.2,35.5,22.3,1.12,35.1,7.7,47.4,0.1
2023-03-01 18:15:00,134.92063492063494,55.0,5.0,43.9,27.4,1.27,36.9,7.6,37.5,0.1
2023-03-01 18:30:00,134.83333333333334,55.0,4.8,51.5,31.3,1.92,44.3,7.6,13.4,0.1
2023-03-01 18:45:00,134.74603174603175,171.0,5.0,57.4,34.7,1.59,43.2,7.6,21.6,0.1
2023-03-01 19:00:00,134.65873015873015,171.0,6.1,63.4,38.7,1.03,29.6,7.3,47.1,0.1
2023-03-01 19:15:00,134.57142857142858,171.0,6.8,66.9,41.1,1.01,29.2,6.8,40.3,0.1
2023-03-01 19:30:00,134.484126984127,171.0,6.9,69.9,42.8,1.02,33.1,7.0,31.7,0.1
2023-03-01 19:45:00,134.3968253968254,50.0,6.4,73.1,44.1,1.23,34.0,7.0,24.6,0.1
2023-03-01 20:00:00,134.3095238095238,50.0,6.6,76.8,46.2,1.2,33.3,6.8,25.7,0.1
2023-03-01 20:15:00,134.22222222222223,50.0,7.5,80.5,48.9,1.21,32.7,6.3,17.7,0.1
2023-03-01 20:30:00,134.13492063492063,50.0,7.7,83.2,50.5,1.28,33.2,6.6,17.3,0.1
2023-03-01 20:45:00,134.04761904761904,59.0,8.3,84.4,51.7,1.2,33.4,6.9,20.6,0.1
2023-03-01 21:00:00,133.96031746031747,59.0,9.3,87.3,54.0,1.13,34.0,6.3,18.6,0.1
2023-03-01 21:15:00,133.87301587301587,59.0,9.6,88.9,55.1,1.2,31.7,6.1,13.5,0.1
2023-03-01 21:30:00,133.78571428571428,59.0,10.2,88.2,55.2,1.35,32.6,6.3,9.9,0.1
2023-03-01 21:45:00,133.6984126984127,60.0,10.9,88.9,56.1,1.42,33.4,6.5,8.4,0.1
2023-03-01 22:00:00,133.61111111111111,60.0,12.2,88.7,57.1,1.81,35.9,7.1,5.2,0.1
2023-03-01 22:15:00,133.52380952380952,60.0,13.8,90.3,59.3,1.66,35.7,7.4,2.8,0.1
2023-03-01 22:30:00,133.43650793650795,60.0,14.8,92.3,61.1,1.64,33.3,7.4,2.4,0.1
2023-03-01 22:45:00,133.34920634920636,93.0,16.3,94.6,63.6,1.6,31.4,7.3,1.9,0.1
2023-03-01 23:00:00,133.26190476190476,93.0,18.8,95.4,66.0,1.61,29.8,7.1,2.1,0.1
2023-03-01 23:15:00,133.1746031746032,93.0,20.9,95.8,68.0,1.79,29.7,6.9,1.9,0.1
2023-03-01 23:30:00,133.0873015873016,93.0,22.7,96.8,70.0,2.22,30.6,7.2,1.5,0.1
2023-03-01 23:45:00,133.0,133.0,26.4,96.7,72.9,1.2442836931776409,30.75,7.9,1.7,0.1
2023-03-02 00:00:00,132.91269841269843,133.0,29.4,96.7,75.4,1.59,30.9,7.8,0.7,0.1
2023-03-02 00:15:00,132.82539682539684,133.0,32.2,96.4,77.5,1.42,31.0,8.0,1.2,0.1
2023-03-02 00:30:00,132.73809523809524,133.0,35.2,96.3,79.8,1.36,29.6,8.3,1.6,0.1
2023-03-02 00:45:00,132.65079365079364,113.0,38.2,96.7,82.5,1.4,28.9,8.4,1.9,0.1
2023-03-02 01:00:00,132.56349206349205,113.0,40.6,97.6,84.9,1.36,28.8,8.3,1.9,0.1
2023-03-02 01:15:00,132.47619047619048,113.0,43.0,98.0,87.1,1.37,28.6,8.2,1.8,0.1
2023-03-02 01:30:00,132.38888888888889,113.0,45.0,98.0,88.7,1.67,28.4,7.7,2.5,0.1
2023-03-02 01:45:00,132.3015873015873,112.0,46.6,97.8,90.0,1.73,30.0,7.7,2.5,0.1
2023-03-02 02:00:00,132.21428571428572,112.0,47.5,97.9,90.7,1.61,30.9,7.6,2.0,0.1
2023-03-02 02:15:00,132.12698412698413,112.0,48.3,98.7,91.8,2.1,32.4,7.4,2.3,0.1
2023-03-02 02:30:00,132.03968253968253,112.0,48.9,98.2,92.0,2.04,33.1,7.5,2.2,0.1
2023-03-02 02:45:00,131.95238095238096,114.0,49.1,98.3,92.2,1.71,32.0,7.3,2.5,0.1
2023-03-02 03:00:00,131.86507936507937,114.0,50.8,98.3,93.5,1.59,31.2,7.3,2.4,0.1
2023-03-02 03:15:00,131.77777777777777,114.0,53.1,98.6,95.6,1.51,33.6,6.7,2.5,0.1
2023-03-02 03:30:00,131.6904761904762,114.0,55.0,100.0,97.9,1.44,35.0,6.7,2.5,0.1
2023-03-02 03:45:00,131.6031746031746,116.0,56.0,100.3,98.9,1.45,36.4,6.6,2.7,0.1
2023-03-02 04:00:00,131.515873015873,116.0,57.2,99.6,99.5,1.58,33.5,6.9,2.1,0.1
2023-03-02 04:15:00,131.42857142857144,116.0,57.3,100.7,100.2,1.35,30.7,6.8,2.4,0.1
2023-03-02 04:30:00,131.34126984126985,116.0,56.0,101.2,99.4,1.48,28.4,6.6,2.8,0.1
2023-03-02 04:45:00,131.25396825396825,89.0,56.4,99.3,98.7,1.53,29.0,7.1,2.7,0.1
2023-03-02 05:00:00,131.16666666666669,89.0,56.1,98.5,98.0,1.58,28.8,7.3,2.3,0.1
2023-03-02 05:15:00,131.0793650793651,89.0,55.6,99.3,98.0,1.52,28.2,7.5,2.1,0.1
2023-03-02 05:30:00,130.9920634920635,89.0,55.2,97.8,96.9,1.4,27.3,7.2,2.3,0.1
2023-03-02 05:45:00,130.9047619047619,84.0,54.0,96.2,95.1,1.31,28.8,7.3,2.5,0.1
2023-03-02 06:00:00,130.81746031746033,84.0,52.7,95.1,93.5,1.23,26.5,7.6,2.3,0.1
2023-03-02 06:15:00,130.73015873015873,84.0,51.5,95.1,92.4,1.23,25.7,7.8,1.8,0.1
2023-03-02 06:30:00,130.64285714285714,84.0,51.0,94.0,91.4,1.19,25.5,7.9,1.8,0.1
2023-03-02 06:45:00,130.55555555555554,70.0,50.1,93.1,90.3,1.31,27.6,8.5,2.5,0.1
2023-03-02 07:00:00,130.46825396825398,70.0,49.4,92.7,89.5,1.75,30.8,9.2,2.1,0.1
2023-03-02 07:15:00,130.38095238095238,70.0,49.6,93.2,89.9,1.6,31.8,9.0,2.9,0.1
2023-03-02 07:30:00,130.29365079365078,70.0,49.2,93.1,89.6,1.32,30.5,8.6,4.0,0.1
2023-03-02 07:45:00,130.20634920634922,123.0,48.6,94.3,89.7,1.11,30.3,8.7,10.2,0.1
2023-03-02 08:00:00,130.11904761904762,123.0,47.1,95.2,89.0,0.98,29.6,8.4,17.1,0.1
2023-03-02 08:15:00,130.03174603174602,123.0,45.4,95.8,87.9,1.03,29.9,8.7,15.8,0.1
2023-03-02 08:30:00,129.94444444444446,123.0,43.5,96.3,86.6,1.12,31.4,9.5,12.6,0.1
2023-03-02 08:45:00,129.85714285714286,83.0,42.7,96.8,86.2,1.24,33.2,9.3,15.7,0.1
2023-03-02 09:00:00,129.76984126984127,83.0,41.1,99.3,86.2,1.26,34.5,9.6,18.799999999999997,0.1
2023-03-02 09:15:00,129.6825396825397,83.0,40.3,100.6,86.3,1.19,35.5,10.5,21.9,0.1
2023-03-02 09:30:00,129.5952380952381,83.0,37.7,101.3,84.6,1.12,35.7,10.2,28.6,0.1
2023-03-02 09:45:00,129.5079365079365,81.0,35.3,97.7,80.7,1.2535875049236322,37.0,9.6,42.4,0.1
2023-03-02 10:00:00,129.42063492063494,81.0,32.4,96.2,77.5,1.2538212541282348,38.4,9.6,46.4,0.1
2023-03-02 10:15:00,129.33333333333334,81.0,18.0,81.7,58.1,1.75,42.6,9.6,45.5,0.1
2023-03-02 10:30:00,129.24603174603175,81.0,4.0,44.3,26.9,0.95,49.4,11.4,49.1,0.1
2023-03-02 10:45:00,129.15873015873015,70.0,4.1,38.7,23.9,0.89,50.475,10.8,51.0,0.1
2023-03-02 11:00:00,129.07142857142858,70.0,3.5,37.8,22.9,0.88,51.55,10.7,50.1,0.1
2023-03-02 11:15:00,128.984126984127,70.0,3.8,39.5,24.1,0.88,52.625,10.3,53.2,0.1
2023-03-02 11:30:00,128.8968253968254,70.0,3.8,41.2,25.0,0.87,53.7,10.0,57.1,0.1
2023-03-02 11:45:00,128.8095238095238,69.0,3.8,41.14541341630387,24.16126632959609,0.84,47.5,10.566666666666666,61.1,0.1
2023-03-02 12:00:00,128.72222222222223,69.0,3.8,42.033187913388346,25.376169642302212,0.81,47.4,11.133333333333333,65.6,0.1
2023-03-02 12:15:00,128.63492063492063,69.0,3.8,43.48068373022878,26.92139532025193,0.81,51.7,11.7,66.4,0.1
2023-03-02 12:30:00,128.54761904761904,69.0,3.8,44.6,26.8,0.79,52.2,9.0,67.6,0.1
2023-03-02 12:45:00,128.46031746031747,66.0,3.3,48.9,28.7,0.8,67.4,9.0,61.0,0.1
2023-03-02 13:00:00,128.37301587301587,66.0,4.0,55.3,32.6,0.84,88.6,8.2,53.8,0.1
2023-03-02 13:15:00,128.28571428571428,66.0,4.0,61.5,36.0,0.85,104.6,8.0,45.8,0.1
2023-03-02 13:30:00,128.1984126984127,66.0,4.1,67.4,39.1,0.85,120.8,8.0,40.9,0.1
2023-03-02 13:45:00,128.11111111111111,62.0,5.0,71.8,42.2,0.86,129.8,7.6,41.6,0.1
2023-03-02 14:00:00,128.02380952380952,62.0,5.2,76.9,45.1,0.86,118.5,7.8,46.0,0.1
2023-03-02 14:15:00,127.93650793650794,62.0,6.1,80.4,47.7,0.86,112.0,8.4,48.4,0.1
2023-03-02 14:30:00,127.84920634920636,62.0,6.3,82.8,49.2,0.84,121.0,8.4,44.2,0.1
2023-03-02 14:45:00,127.76190476190476,60.0,6.2,86.8,51.2,0.79,124.6,8.2,42.6,0.1
2023-03-02 15:00:00,127.67460317460318,60.0,5.8,91.3,53.2,0.77,108.5,7.7,54.5,0.1
2023-03-02 15:15:00,127.5873015873016,60.0,6.3,92.8,54.5,0.76,127.6,8.0,43.1,0.1
2023-03-02 15:30:00,127.5,60.0,6.5,95.0,55.8,0.74,121.5,8.0,45.1,0.1
